payoff,network,strategy,barC,chi_bar,smax_bar,absorbed,absorb_state,t_absorb,n_steps_executed,cluster_samples_json,cluster_sizes_window_json,strategy_short
beta_3.50,ER_k4,ImitationStrategy,0.02,0.0,0.01,False,,1000,1000,"[{""t"": 1, ""sizes"": [48, 1, 2, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 1]}, {""t"": 101, ""sizes"": [1, 1]}, {""t"": 151, ""sizes"": [1, 1]}, {""t"": 201, ""sizes"": [1, 1]}, {""t"": 251, ""sizes"": [1, 1]}, {""t"": 301, ""sizes"": [1, 1]}, {""t"": 351, ""sizes"": [1, 1]}, {""t"": 401, ""sizes"": [1, 1]}, {""t"": 451, ""sizes"": [1, 1]}, {""t"": 501, ""sizes"": [1, 1]}, {""t"": 551, ""sizes"": [1, 1]}, {""t"": 601, ""sizes"": [1, 1]}, {""t"": 651, ""sizes"": [1, 1]}, {""t"": 701, ""sizes"": [1, 1]}, {""t"": 751, ""sizes"": [1, 1]}, {""t"": 801, ""sizes"": [1, 1]}, {""t"": 851, ""sizes"": [1, 1]}, {""t"": 901, ""sizes"": [1, 1]}, {""t"": 951, ""sizes"": [1, 1]}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.04190000000000001,0.6,0.016380000000000002,False,,1000,1000,"[{""t"": 1, ""sizes"": [48, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 1, 1, 2]}, {""t"": 101, ""sizes"": [2, 1, 1]}, {""t"": 151, ""sizes"": [1, 1, 2, 2]}, {""t"": 201, ""sizes"": [1, 1]}, {""t"": 251, ""sizes"": [1, 1, 2, 2]}, {""t"": 301, ""sizes"": [1, 1, 1]}, {""t"": 351, ""sizes"": [1, 1, 2, 2]}, {""t"": 401, ""sizes"": [1, 1]}, {""t"": 451, ""sizes"": [1, 1, 2, 2]}, {""t"": 501, ""sizes"": [1, 1]}, {""t"": 551, ""sizes"": [2, 1, 1]}, {""t"": 601, ""sizes"": [1, 1, 1, 2]}, {""t"": 651, ""sizes"": [2, 1, 1]}, {""t"": 701, ""sizes"": [1, 1, 2, 2]}, {""t"": 751, ""sizes"": [1, 1]}, {""t"": 801, ""sizes"": [1, 1, 2, 2]}, {""t"": 851, ""sizes"": [1, 1, 1]}, {""t"": 901, ""sizes"": [1, 1, 2, 2]}, {""t"": 951, ""sizes"": [1, 1]}]","[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.04828000000000002,0.8,0.0182,False,,1000,1000,"[{""t"": 1, ""sizes"": [22, 1, 10, 4, 3, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [2, 1, 1, 2, 1]}, {""t"": 101, ""sizes"": [1, 1, 1]}, {""t"": 151, ""sizes"": [2, 1, 1, 2]}, {""t"": 201, ""sizes"": [1, 1]}, {""t"": 251, ""sizes"": [2, 1, 1, 2]}, {""t"": 301, ""sizes"": [2, 1, 1]}, {""t"": 351, ""sizes"": [1, 1, 1, 2]}, {""t"": 401, ""sizes"": [2, 1, 1, 2]}, {""t"": 451, ""sizes"": [1, 1, 1, 2]}, {""t"": 501, ""sizes"": [2, 1, 1, 2]}, {""t"": 551, ""sizes"": [2, 1, 1]}, {""t"": 601, ""sizes"": [2, 1, 1, 2]}, {""t"": 651, ""sizes"": [1, 1, 1]}, {""t"": 701, ""sizes"": [2, 1, 1, 2]}, {""t"": 751, ""sizes"": [1, 1]}, {""t"": 801, ""sizes"": [2, 1, 1, 2]}, {""t"": 851, ""sizes"": [2, 1, 1]}, {""t"": 901, ""sizes"": [1, 1, 1, 2]}, {""t"": 951, ""sizes"": [2, 1, 1, 2]}]","[2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.037219999999999996,0.6,0.02,False,,1000,1000,"[{""t"": 1, ""sizes"": [42, 2, 1, 1, 2, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [4, 2, 1]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [4, 2]}, {""t"": 201, ""sizes"": [2, 2, 1]}, {""t"": 251, ""sizes"": [2, 1]}, {""t"": 301, ""sizes"": [2, 2, 1]}, {""t"": 351, ""sizes"": [2, 2]}, {""t"": 401, ""sizes"": [2, 2]}, {""t"": 451, ""sizes"": [2, 2]}, {""t"": 501, ""sizes"": [2, 1]}, {""t"": 551, ""sizes"": [2, 2, 1]}, {""t"": 601, ""sizes"": [2, 1, 1]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2]}, {""t"": 751, ""sizes"": [2, 2, 1]}, {""t"": 801, ""sizes"": [2, 1]}, {""t"": 851, ""sizes"": [2, 2, 1]}, {""t"": 901, ""sizes"": [2, 2]}, {""t"": 951, ""sizes"": [2, 2]}]","[2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.03816,1.0,0.02,False,,1000,1000,"[{""t"": 1, ""sizes"": [49, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 2]}, {""t"": 101, ""sizes"": [2, 1]}, {""t"": 151, ""sizes"": [1, 2]}, {""t"": 201, ""sizes"": [2, 2, 1]}, {""t"": 251, ""sizes"": [2, 2, 1]}, {""t"": 301, ""sizes"": [2, 1, 1]}, {""t"": 351, ""sizes"": [2, 1, 1]}, {""t"": 401, ""sizes"": [2, 1, 1]}, {""t"": 451, ""sizes"": [2, 1]}, {""t"": 501, ""sizes"": [1, 2]}, {""t"": 551, ""sizes"": [2, 2, 1]}, {""t"": 601, ""sizes"": [1, 2]}, {""t"": 651, ""sizes"": [2, 1]}, {""t"": 701, ""sizes"": [1, 2]}, {""t"": 751, ""sizes"": [2, 2, 1]}, {""t"": 801, ""sizes"": [2, 2, 1]}, {""t"": 851, ""sizes"": [2, 1, 1]}, {""t"": 901, ""sizes"": [2, 1, 1]}, {""t"": 951, ""sizes"": [2, 1, 1]}]","[1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.01,0.0,0.01,False,,1000,1000,"[{""t"": 1, ""sizes"": [37, 1, 1, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [1]}, {""t"": 201, ""sizes"": [1]}, {""t"": 251, ""sizes"": [1]}, {""t"": 301, ""sizes"": [1]}, {""t"": 351, ""sizes"": [1]}, {""t"": 401, ""sizes"": [1]}, {""t"": 451, ""sizes"": [1]}, {""t"": 501, ""sizes"": [1]}, {""t"": 551, ""sizes"": [1]}, {""t"": 601, ""sizes"": [1]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [1]}, {""t"": 751, ""sizes"": [1]}, {""t"": 801, ""sizes"": [1]}, {""t"": 851, ""sizes"": [1]}, {""t"": 901, ""sizes"": [1]}, {""t"": 951, ""sizes"": [1]}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.041,0.9,0.0192,False,,1000,1000,"[{""t"": 1, ""sizes"": [25, 1, 1, 2, 7, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [2, 3, 2, 1]}, {""t"": 101, ""sizes"": [2, 1]}, {""t"": 151, ""sizes"": [2, 2, 1]}, {""t"": 201, ""sizes"": [1, 2, 1]}, {""t"": 251, ""sizes"": [2, 1]}, {""t"": 301, ""sizes"": [1, 2]}, {""t"": 351, ""sizes"": [2, 2, 1]}, {""t"": 401, ""sizes"": [2, 1]}, {""t"": 451, ""sizes"": [2, 2, 1]}, {""t"": 501, ""sizes"": [2, 2, 1]}, {""t"": 551, ""sizes"": [1, 2, 1]}, {""t"": 601, ""sizes"": [2, 2, 1]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [2, 2, 1]}, {""t"": 751, ""sizes"": [2, 2, 1]}, {""t"": 801, ""sizes"": [2, 1]}, {""t"": 851, ""sizes"": [2, 2, 1]}, {""t"": 901, ""sizes"": [1, 2, 1]}, {""t"": 951, ""sizes"": [2, 1]}]","[2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.04,0.0,0.01,False,,1000,1000,"[{""t"": 1, ""sizes"": [40, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 1, 1, 1, 1]}, {""t"": 101, ""sizes"": [1, 1, 1, 1]}, {""t"": 151, ""sizes"": [1, 1, 1, 1]}, {""t"": 201, ""sizes"": [1, 1, 1, 1]}, {""t"": 251, ""sizes"": [1, 1, 1, 1]}, {""t"": 301, ""sizes"": [1, 1, 1, 1]}, {""t"": 351, ""sizes"": [1, 1, 1, 1]}, {""t"": 401, ""sizes"": [1, 1, 1, 1]}, {""t"": 451, ""sizes"": [1, 1, 1, 1]}, {""t"": 501, ""sizes"": [1, 1, 1, 1]}, {""t"": 551, ""sizes"": [1, 1, 1, 1]}, {""t"": 601, ""sizes"": [1, 1, 1, 1]}, {""t"": 651, ""sizes"": [1, 1, 1, 1]}, {""t"": 701, ""sizes"": [1, 1, 1, 1]}, {""t"": 751, ""sizes"": [1, 1, 1, 1]}, {""t"": 801, ""sizes"": [1, 1, 1, 1]}, {""t"": 851, ""sizes"": [1, 1, 1, 1]}, {""t"": 901, ""sizes"": [1, 1, 1, 1]}, {""t"": 951, ""sizes"": [1, 1, 1, 1]}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Imitate
beta_3.50,ER_k4,ImitationStrategy,0.09804347826086957,,,True,allD,46,46,"[{""t"": 1, ""sizes"": [39, 1, 1, 1, 1, 1, 1, 1, 1]}]",[],Imitate
beta_3.50,ER_k4,ImitationStrategy,0.0829166666666667,,,True,allD,72,72,"[{""t"": 1, ""sizes"": [46, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 4]}]",[],Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.22923076923076924,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [42, 2, 1, 1, 1, 1]}]",[],Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.14521999999999996,2.5866666666666664,0.060600000000000015,False,,1000,1000,"[{""t"": 1, ""sizes"": [14, 1, 17, 2, 1, 1, 7, 1, 1, 4]}, {""t"": 51, ""sizes"": [4, 2, 2, 2, 7, 2]}, {""t"": 101, ""sizes"": [3, 2]}, {""t"": 151, ""sizes"": [4, 2, 6, 2, 2]}, {""t"": 201, ""sizes"": [7, 2, 2, 2, 2]}, {""t"": 251, ""sizes"": [3, 7, 2, 2, 2]}, {""t"": 301, ""sizes"": [4, 2, 7, 2, 2]}, {""t"": 351, ""sizes"": [3, 4, 2, 2, 2]}, {""t"": 401, ""sizes"": [4, 7, 2, 2]}, {""t"": 451, ""sizes"": [3, 2, 7, 2, 2]}, {""t"": 501, ""sizes"": [4, 7, 2, 2]}, {""t"": 551, ""sizes"": [4, 6, 2, 2, 2]}, {""t"": 601, ""sizes"": [4, 2, 7, 2, 2]}, {""t"": 651, ""sizes"": [3, 2]}, {""t"": 701, ""sizes"": [4, 2, 7, 2, 2]}, {""t"": 751, ""sizes"": [6, 2, 2, 2, 2]}, {""t"": 801, ""sizes"": [3, 7, 2, 2, 2]}, {""t"": 851, ""sizes"": [4, 2, 7, 2, 2]}, {""t"": 901, ""sizes"": [3, 5, 2, 2, 2]}, {""t"": 951, ""sizes"": [4, 6, 2, 2]}]","[4, 7, 2, 2, 4, 6, 2, 2, 2, 4, 2, 7, 2, 2, 3, 2, 4, 2, 7, 2, 2, 6, 2, 2, 2, 2, 3, 7, 2, 2, 2, 4, 2, 7, 2, 2, 3, 5, 2, 2, 2, 4, 6, 2, 2]",Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.21799999999999997,,,True,allD,35,35,"[{""t"": 1, ""sizes"": [36, 1, 4, 1, 2, 4]}]",[],Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.27615384615384614,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [7, 4, 20, 2, 2, 1, 8, 1, 2, 1, 2, 2]}]",[],Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.18584,2.42007326007326,0.13251999999999997,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 2, 2, 41, 7, 1, 2]}, {""t"": 51, ""sizes"": [2, 16, 3, 1]}, {""t"": 101, ""sizes"": [3]}, {""t"": 151, ""sizes"": [17, 1, 2]}, {""t"": 201, ""sizes"": [2, 17, 3, 2]}, {""t"": 251, ""sizes"": [2, 14, 3]}, {""t"": 301, ""sizes"": [13, 2]}, {""t"": 351, ""sizes"": [3, 2, 6, 5]}, {""t"": 401, ""sizes"": [2, 6, 3, 9, 2]}, {""t"": 451, ""sizes"": [3, 15]}, {""t"": 501, ""sizes"": [17, 3, 2]}, {""t"": 551, ""sizes"": [2, 17, 3]}, {""t"": 601, ""sizes"": [2, 16, 3, 2]}, {""t"": 651, ""sizes"": [3]}, {""t"": 701, ""sizes"": [17, 1, 2]}, {""t"": 751, ""sizes"": [2, 6, 3, 9, 2]}, {""t"": 801, ""sizes"": [2, 14, 3]}, {""t"": 851, ""sizes"": [14, 2]}, {""t"": 901, ""sizes"": [3, 2, 6, 5]}, {""t"": 951, ""sizes"": [2, 16, 3, 2]}]","[17, 3, 2, 2, 17, 3, 2, 16, 3, 2, 3, 17, 1, 2, 2, 6, 3, 9, 2, 2, 14, 3, 14, 2, 3, 2, 6, 5, 2, 16, 3, 2]",Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.24538461538461542,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [1, 4, 25, 1, 3, 10, 2, 5]}]",[],Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.09196000000000001,1.955238095238095,0.03362,False,,1000,1000,"[{""t"": 1, ""sizes"": [2, 1, 1, 2, 3, 11, 1, 1, 1, 3, 4, 4, 3, 1, 3]}, {""t"": 51, ""sizes"": [2, 4, 3, 2]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [3, 3, 2, 2]}, {""t"": 201, ""sizes"": [2, 4, 3, 2]}, {""t"": 251, ""sizes"": [2, 3, 3, 2, 2]}, {""t"": 301, ""sizes"": [4, 3, 2]}, {""t"": 351, ""sizes"": [2, 3, 3, 2]}, {""t"": 401, ""sizes"": [2, 4, 3, 2]}, {""t"": 451, ""sizes"": [4, 3, 2]}, {""t"": 501, ""sizes"": [3, 3, 2, 2]}, {""t"": 551, ""sizes"": [2, 4, 1]}, {""t"": 601, ""sizes"": [2, 4, 3, 2]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [3, 3, 2, 2]}, {""t"": 751, ""sizes"": [2, 4, 3, 2]}, {""t"": 801, ""sizes"": [2, 3, 3, 2, 2]}, {""t"": 851, ""sizes"": [4, 3, 2]}, {""t"": 901, ""sizes"": [2, 3, 3, 2]}, {""t"": 951, ""sizes"": [2, 4, 3, 2]}]","[3, 3, 2, 2, 2, 4, 1, 2, 4, 3, 2, 1, 3, 3, 2, 2, 2, 4, 3, 2, 2, 3, 3, 2, 2, 4, 3, 2, 2, 3, 3, 2, 2, 4, 3, 2]",Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.2307692307692308,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [9, 3, 3, 21, 2, 4, 1, 3, 1, 1, 1]}]",[],Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.23326086956521735,,,True,allD,46,46,"[{""t"": 1, ""sizes"": [1, 2, 43, 2, 10]}]",[],Imitate
beta_3.50,WS_k4_p0.1,ImitationStrategy,0.16708333333333333,,,True,allD,24,24,"[{""t"": 1, ""sizes"": [1, 1, 11, 1, 10, 19, 1, 1, 1]}]",[],Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.14742000000000002,3.0218398268398268,0.06728,False,,1000,1000,"[{""t"": 1, ""sizes"": [7, 16, 8, 2, 1, 2, 3, 1, 1, 1, 2, 2, 1]}, {""t"": 51, ""sizes"": [5, 2, 8, 2, 2]}, {""t"": 101, ""sizes"": [4]}, {""t"": 151, ""sizes"": [5, 4, 2, 1]}, {""t"": 201, ""sizes"": [2, 8, 3, 2]}, {""t"": 251, ""sizes"": [5, 6, 3, 2]}, {""t"": 301, ""sizes"": [5, 8, 3]}, {""t"": 351, ""sizes"": [5, 3, 8, 2, 2]}, {""t"": 401, ""sizes"": [5, 7, 1, 2, 2]}, {""t"": 451, ""sizes"": [5, 2, 5]}, {""t"": 501, ""sizes"": [5, 7, 2]}, {""t"": 551, ""sizes"": [3, 8, 2, 2, 2]}, {""t"": 601, ""sizes"": [5, 2, 8, 2, 2]}, {""t"": 651, ""sizes"": [4]}, {""t"": 701, ""sizes"": [5, 4, 2, 1]}, {""t"": 751, ""sizes"": [2, 8, 3, 2]}, {""t"": 801, ""sizes"": [5, 6, 3, 2]}, {""t"": 851, ""sizes"": [5, 8, 3]}, {""t"": 901, ""sizes"": [5, 3, 8, 2, 2]}, {""t"": 951, ""sizes"": [5, 7, 1, 2, 2]}]","[5, 7, 2, 3, 8, 2, 2, 2, 5, 2, 8, 2, 2, 4, 5, 4, 2, 1, 2, 8, 3, 2, 5, 6, 3, 2, 5, 8, 3, 5, 3, 8, 2, 2, 5, 7, 1, 2, 2]",Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.10918032786885246,,,True,allD,61,61,"[{""t"": 1, ""sizes"": [16, 3, 1, 2, 1, 1, 9, 8, 1, 5, 1]}, {""t"": 51, ""sizes"": [3, 2, 2]}]",[],Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.07460000000000001,0.8800000000000001,0.02550000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [14, 19, 4, 10, 1, 1, 1, 2]}, {""t"": 51, ""sizes"": [7, 3, 3]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [1, 2, 3, 2]}, {""t"": 201, ""sizes"": [2, 2]}, {""t"": 251, ""sizes"": [2, 2, 3, 2, 3]}, {""t"": 301, ""sizes"": [2, 2]}, {""t"": 351, ""sizes"": [2, 2, 3, 2, 3]}, {""t"": 401, ""sizes"": [2, 2, 2]}, {""t"": 451, ""sizes"": [2, 2, 3, 2]}, {""t"": 501, ""sizes"": [2, 3, 2, 2]}, {""t"": 551, ""sizes"": [2, 2, 2, 1, 1]}, {""t"": 601, ""sizes"": [3, 3]}, {""t"": 651, ""sizes"": [2, 2]}, {""t"": 701, ""sizes"": [1, 2, 3, 2]}, {""t"": 751, ""sizes"": [2]}, {""t"": 801, ""sizes"": [2, 3, 2, 3]}, {""t"": 851, ""sizes"": [2, 2, 2]}, {""t"": 901, ""sizes"": [2, 3, 2, 3]}, {""t"": 951, ""sizes"": [2, 2, 2, 2]}]","[2, 3, 2, 2, 2, 2, 2, 1, 1, 3, 3, 2, 2, 1, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2]",Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.06598000000000001,0.9,0.05408000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 1, 43, 1, 2, 2, 4, 1]}, {""t"": 51, ""sizes"": [7, 2]}, {""t"": 101, ""sizes"": [4, 2]}, {""t"": 151, ""sizes"": [4, 2]}, {""t"": 201, ""sizes"": [7, 1]}, {""t"": 251, ""sizes"": [6]}, {""t"": 301, ""sizes"": [2, 1]}, {""t"": 351, ""sizes"": [7]}, {""t"": 401, ""sizes"": [4, 2]}, {""t"": 451, ""sizes"": [7]}, {""t"": 501, ""sizes"": [6, 1]}, {""t"": 551, ""sizes"": [7]}, {""t"": 601, ""sizes"": [6, 2]}, {""t"": 651, ""sizes"": [4, 1]}, {""t"": 701, ""sizes"": [4, 2]}, {""t"": 751, ""sizes"": [7, 1]}, {""t"": 801, ""sizes"": [6]}, {""t"": 851, ""sizes"": [1, 1]}, {""t"": 901, ""sizes"": [7]}, {""t"": 951, ""sizes"": [4, 2]}]","[6, 1, 7, 6, 2, 4, 1, 4, 2, 7, 1, 6, 1, 1, 7, 4, 2]",Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.1022772277227723,,,True,allD,101,101,"[{""t"": 1, ""sizes"": [6, 1, 1, 2, 19, 1, 12, 1, 4, 1, 1]}, {""t"": 51, ""sizes"": [4, 2, 1]}]",[],Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.11676,1.857777777777778,0.03166,False,,1000,1000,"[{""t"": 1, ""sizes"": [3, 37, 3, 1, 2, 1, 3, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [3, 2, 2, 4, 2, 2, 3]}, {""t"": 101, ""sizes"": [3, 2, 2, 1, 1]}, {""t"": 151, ""sizes"": [2, 3, 3, 2, 2, 1]}, {""t"": 201, ""sizes"": [1, 3, 4, 2, 2, 2]}, {""t"": 251, ""sizes"": [3, 2, 3, 3, 2]}, {""t"": 301, ""sizes"": [1, 3, 3, 2, 1, 3]}, {""t"": 351, ""sizes"": [3, 1, 3, 3, 1, 2]}, {""t"": 401, ""sizes"": [3, 3, 1, 1, 2, 2]}, {""t"": 451, ""sizes"": [2, 2, 3, 1]}, {""t"": 501, ""sizes"": [3, 2, 2, 2]}, {""t"": 551, ""sizes"": [3, 2, 2, 3, 2]}, {""t"": 601, ""sizes"": [2, 4, 1, 3, 2, 1]}, {""t"": 651, ""sizes"": [3, 2, 2, 3]}, {""t"": 701, ""sizes"": [3, 1, 3, 1, 2, 2]}, {""t"": 751, ""sizes"": [2, 3, 4, 1, 2, 1, 3]}, {""t"": 801, ""sizes"": [3, 3, 2, 2]}, {""t"": 851, ""sizes"": [3, 1, 3, 3, 1]}, {""t"": 901, ""sizes"": [3, 3, 2, 2, 1]}, {""t"": 951, ""sizes"": [3, 2, 3, 1, 3, 1, 2]}]","[3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 4, 1, 3, 2, 1, 3, 2, 2, 3, 3, 1, 3, 1, 2, 2, 2, 3, 4, 1, 2, 1, 3, 3, 3, 2, 2, 3, 1, 3, 3, 1, 3, 3, 2, 2, 1, 3, 2, 3, 1, 3, 1, 2]",Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.09422000000000003,1.78,0.04428000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [20, 6, 2, 13, 2, 1, 6]}, {""t"": 51, ""sizes"": [1, 2, 5, 2]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [2, 2, 5]}, {""t"": 201, ""sizes"": [2, 2, 5, 2, 2]}, {""t"": 251, ""sizes"": [2, 6, 2, 2]}, {""t"": 301, ""sizes"": [2, 6, 2]}, {""t"": 351, ""sizes"": [2, 2, 3, 2, 2]}, {""t"": 401, ""sizes"": [2, 2, 5, 2]}, {""t"": 451, ""sizes"": [1, 4, 2, 2]}, {""t"": 501, ""sizes"": [5, 2, 2]}, {""t"": 551, ""sizes"": [2, 3, 2, 2]}, {""t"": 601, ""sizes"": [1, 2, 6, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2, 4]}, {""t"": 751, ""sizes"": [2, 2, 4, 2, 2]}, {""t"": 801, ""sizes"": [2, 5, 2, 2]}, {""t"": 851, ""sizes"": [2, 4, 2]}, {""t"": 901, ""sizes"": [2, 2, 4, 2, 2]}, {""t"": 951, ""sizes"": [2, 2, 6, 2]}]","[5, 2, 2, 2, 3, 2, 2, 1, 2, 6, 2, 2, 2, 4, 2, 2, 4, 2, 2, 2, 5, 2, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2, 6, 2]",Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.1199,2.3850000000000002,0.06820000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [22, 10, 3, 2, 9, 4, 1, 4]}, {""t"": 51, ""sizes"": [8, 4]}, {""t"": 101, ""sizes"": [3]}, {""t"": 151, ""sizes"": [7, 4, 2]}, {""t"": 201, ""sizes"": [8, 2, 4, 3]}, {""t"": 251, ""sizes"": [6, 2, 2, 1]}, {""t"": 301, ""sizes"": [8, 2, 2, 3]}, {""t"": 351, ""sizes"": [7, 2]}, {""t"": 401, ""sizes"": [7, 2, 2, 1]}, {""t"": 451, ""sizes"": [6, 2, 4, 3]}, {""t"": 501, ""sizes"": [7, 1, 2]}, {""t"": 551, ""sizes"": [8, 1, 4, 3]}, {""t"": 601, ""sizes"": [8, 4]}, {""t"": 651, ""sizes"": [3]}, {""t"": 701, ""sizes"": [7, 4, 2]}, {""t"": 751, ""sizes"": [8, 4, 3]}, {""t"": 801, ""sizes"": [6, 2, 2, 1]}, {""t"": 851, ""sizes"": [8, 2, 2, 3]}, {""t"": 901, ""sizes"": [7, 2]}, {""t"": 951, ""sizes"": [7, 2, 2, 1]}]","[7, 1, 2, 8, 1, 4, 3, 8, 4, 3, 7, 4, 2, 8, 4, 3, 6, 2, 2, 1, 8, 2, 2, 3, 7, 2, 7, 2, 2, 1]",Imitate
beta_4.00,Grid_10x10,ImitationStrategy,0.14088607594936714,,,True,allD,79,79,"[{""t"": 1, ""sizes"": [1, 61, 1]}, {""t"": 51, ""sizes"": [6, 2, 4, 2]}]",[],Imitate
